surah_num,ayah_num,audio_url,reciter,is_labeled,is_correct,score,notes,duration_sec
13,16,http://everyayah.com/data/Alafasy_64kbps/013016.mp3,Alafasy,True,True,95,Good recitation,5.0
13,17,http://everyayah.com/data/Alafasy_64kbps/013017.mp3,Alafasy,True,True,95,Good recitation,5.0
13,18,http://everyayah.com/data/Alafasy_64kbps/013018.mp3,Alafasy,True,True,95,Good recitation,5.0
13,19,http://everyayah.com/data/Alafasy_64kbps/013019.mp3,Alafasy,True,True,95,Good recitation,5.0
13,20,http://everyayah.com/data/Alafasy_64kbps/013020.mp3,Alafasy,True,True,95,Good recitation,5.0
13,21,http://everyayah.com/data/Alafasy_64kbps/013021.mp3,Alafasy,True,True,95,Good recitation,5.0
13,22,http://everyayah.com/data/Alafasy_64kbps/013022.mp3,Alafasy,True,True,95,Good recitation,5.0
13,23,http://everyayah.com/data/Alafasy_64kbps/013023.mp3,Alafasy,True,True,95,Good recitation,5.0
13,24,http://everyayah.com/data/Alafasy_64kbps/013024.mp3,Alafasy,True,True,95,Good recitation,5.0
13,25,http://everyayah.com/data/Alafasy_64kbps/013025.mp3,Alafasy,True,True,95,Good recitation,5.0
13,26,http://everyayah.com/data/Alafasy_64kbps/013026.mp3,Alafasy,True,True,95,Good recitation,5.0
13,27,http://everyayah.com/data/Alafasy_64kbps/013027.mp3,Alafasy,True,True,95,Good recitation,5.0
13,28,http://everyayah.com/data/Alafasy_64kbps/013028.mp3,Alafasy,True,True,95,Good recitation,5.0
13,29,http://everyayah.com/data/Alafasy_64kbps/013029.mp3,Alafasy,True,True,95,Good recitation,5.0
13,30,http://everyayah.com/data/Alafasy_64kbps/013030.mp3,Alafasy,True,True,95,Good recitation,5.0
13,31,http://everyayah.com/data/Alafasy_64kbps/013031.mp3,Alafasy,True,True,95,Good recitation,5.0
13,32,http://everyayah.com/data/Alafasy_64kbps/013032.mp3,Alafasy,True,True,95,Good recitation,5.0
13,33,http://everyayah.com/data/Alafasy_64kbps/013033.mp3,Alafasy,True,True,95,Good recitation,5.0
13,34,http://everyayah.com/data/Alafasy_64kbps/013034.mp3,Alafasy,True,True,95,Good recitation,5.0
13,35,http://everyayah.com/data/Alafasy_64kbps/013035.mp3,Alafasy,True,True,95,Good recitation,5.0
13,36,http://everyayah.com/data/Alafasy_64kbps/013036.mp3,Alafasy,True,True,95,Good recitation,5.0
13,37,http://everyayah.com/data/Alafasy_64kbps/013037.mp3,Alafasy,True,True,95,Good recitation,5.0
13,38,http://everyayah.com/data/Alafasy_64kbps/013038.mp3,Alafasy,True,True,95,Good recitation,5.0
13,39,http://everyayah.com/data/Alafasy_64kbps/013039.mp3,Alafasy,True,True,95,Good recitation,5.0
13,40,http://everyayah.com/data/Alafasy_64kbps/013040.mp3,Alafasy,True,True,95,Good recitation,5.0
13,41,http://everyayah.com/data/Alafasy_64kbps/013041.mp3,Alafasy,True,True,95,Good recitation,5.0
13,42,http://everyayah.com/data/Alafasy_64kbps/013042.mp3,Alafasy,True,True,95,Good recitation,5.0
13,43,http://everyayah.com/data/Alafasy_64kbps/013043.mp3,Alafasy,True,True,95,Good recitation,5.0
14,1,http://everyayah.com/data/Alafasy_64kbps/014001.mp3,Alafasy,True,True,95,Good recitation,5.0
14,2,http://everyayah.com/data/Alafasy_64kbps/014002.mp3,Alafasy,True,True,95,Good recitation,5.0
14,3,http://everyayah.com/data/Alafasy_64kbps/014003.mp3,Alafasy,True,True,95,Good recitation,5.0
14,4,http://everyayah.com/data/Alafasy_64kbps/014004.mp3,Alafasy,True,True,95,Good recitation,5.0
14,5,http://everyayah.com/data/Alafasy_64kbps/014005.mp3,Alafasy,True,True,95,Good recitation,5.0
14,6,http://everyayah.com/data/Alafasy_64kbps/014006.mp3,Alafasy,True,True,95,Good recitation,5.0
14,7,http://everyayah.com/data/Alafasy_64kbps/014007.mp3,Alafasy,True,True,95,Good recitation,5.0
14,8,http://everyayah.com/data/Alafasy_64kbps/014008.mp3,Alafasy,True,True,95,Good recitation,5.0
14,9,http://everyayah.com/data/Alafasy_64kbps/014009.mp3,Alafasy,True,True,95,Good recitation,5.0
14,10,http://everyayah.com/data/Alafasy_64kbps/014010.mp3,Alafasy,True,True,95,Good recitation,5.0
14,11,http://everyayah.com/data/Alafasy_64kbps/014011.mp3,Alafasy,True,True,95,Good recitation,5.0
14,12,http://everyayah.com/data/Alafasy_64kbps/014012.mp3,Alafasy,True,True,95,Good recitation,5.0
14,13,http://everyayah.com/data/Alafasy_64kbps/014013.mp3,Alafasy,True,True,95,Good recitation,5.0
14,14,http://everyayah.com/data/Alafasy_64kbps/014014.mp3,Alafasy,True,True,95,Good recitation,5.0
14,15,http://everyayah.com/data/Alafasy_64kbps/014015.mp3,Alafasy,True,True,95,Good recitation,5.0
14,16,http://everyayah.com/data/Alafasy_64kbps/014016.mp3,Alafasy,True,True,95,Good recitation,5.0
14,17,http://everyayah.com/data/Alafasy_64kbps/014017.mp3,Alafasy,True,True,95,Good recitation,5.0
14,18,http://everyayah.com/data/Alafasy_64kbps/014018.mp3,Alafasy,True,True,95,Good recitation,5.0
14,19,http://everyayah.com/data/Alafasy_64kbps/014019.mp3,Alafasy,True,True,95,Good recitation,5.0
14,20,http://everyayah.com/data/Alafasy_64kbps/014020.mp3,Alafasy,True,True,95,Good recitation,5.0
14,21,http://everyayah.com/data/Alafasy_64kbps/014021.mp3,Alafasy,True,True,95,Good recitation,5.0
14,22,http://everyayah.com/data/Alafasy_64kbps/014022.mp3,Alafasy,True,True,95,Good recitation,5.0
14,23,http://everyayah.com/data/Alafasy_64kbps/014023.mp3,Alafasy,True,True,95,Good recitation,5.0
14,24,http://everyayah.com/data/Alafasy_64kbps/014024.mp3,Alafasy,True,True,95,Good recitation,5.0
14,25,http://everyayah.com/data/Alafasy_64kbps/014025.mp3,Alafasy,True,True,95,Good recitation,5.0
14,26,http://everyayah.com/data/Alafasy_64kbps/014026.mp3,Alafasy,True,True,95,Good recitation,5.0
14,27,http://everyayah.com/data/Alafasy_64kbps/014027.mp3,Alafasy,True,True,95,Good recitation,5.0
14,28,http://everyayah.com/data/Alafasy_64kbps/014028.mp3,Alafasy,True,True,95,Good recitation,5.0
14,29,http://everyayah.com/data/Alafasy_64kbps/014029.mp3,Alafasy,True,True,95,Good recitation,5.0
14,30,http://everyayah.com/data/Alafasy_64kbps/014030.mp3,Alafasy,True,True,95,Good recitation,5.0
14,31,http://everyayah.com/data/Alafasy_64kbps/014031.mp3,Alafasy,True,True,95,Good recitation,5.0
14,32,http://everyayah.com/data/Alafasy_64kbps/014032.mp3,Alafasy,True,True,95,Good recitation,5.0
14,33,http://everyayah.com/data/Alafasy_64kbps/014033.mp3,Alafasy,True,True,95,Good recitation,5.0
14,34,http://everyayah.com/data/Alafasy_64kbps/014034.mp3,Alafasy,True,True,95,Good recitation,5.0
14,35,http://everyayah.com/data/Alafasy_64kbps/014035.mp3,Alafasy,True,True,95,Good recitation,5.0
14,36,http://everyayah.com/data/Alafasy_64kbps/014036.mp3,Alafasy,True,True,95,Good recitation,5.0
14,37,http://everyayah.com/data/Alafasy_64kbps/014037.mp3,Alafasy,True,True,95,Good recitation,5.0
14,38,http://everyayah.com/data/Alafasy_64kbps/014038.mp3,Alafasy,True,True,95,Good recitation,5.0
14,39,http://everyayah.com/data/Alafasy_64kbps/014039.mp3,Alafasy,True,True,95,Good recitation,5.0
14,40,http://everyayah.com/data/Alafasy_64kbps/014040.mp3,Alafasy,True,True,95,Good recitation,5.0
14,41,http://everyayah.com/data/Alafasy_64kbps/014041.mp3,Alafasy,True,True,95,Good recitation,5.0
14,42,http://everyayah.com/data/Alafasy_64kbps/014042.mp3,Alafasy,True,True,95,Good recitation,5.0
14,43,http://everyayah.com/data/Alafasy_64kbps/014043.mp3,Alafasy,True,True,95,Good recitation,5.0
14,44,http://everyayah.com/data/Alafasy_64kbps/014044.mp3,Alafasy,True,True,95,Good recitation,5.0
14,45,http://everyayah.com/data/Alafasy_64kbps/014045.mp3,Alafasy,True,True,95,Good recitation,5.0
14,46,http://everyayah.com/data/Alafasy_64kbps/014046.mp3,Alafasy,True,True,95,Good recitation,5.0
14,47,http://everyayah.com/data/Alafasy_64kbps/014047.mp3,Alafasy,True,True,95,Good recitation,5.0
14,48,http://everyayah.com/data/Alafasy_64kbps/014048.mp3,Alafasy,True,True,95,Good recitation,5.0
14,49,http://everyayah.com/data/Alafasy_64kbps/014049.mp3,Alafasy,True,True,95,Good recitation,5.0
14,50,http://everyayah.com/data/Alafasy_64kbps/014050.mp3,Alafasy,True,True,95,Good recitation,5.0
14,51,http://everyayah.com/data/Alafasy_64kbps/014051.mp3,Alafasy,True,True,95,Good recitation,5.0
14,52,http://everyayah.com/data/Alafasy_64kbps/014052.mp3,Alafasy,True,True,95,Good recitation,5.0
15,1,http://everyayah.com/data/Alafasy_64kbps/015001.mp3,Alafasy,True,True,95,Good recitation,5.0
15,2,http://everyayah.com/data/Alafasy_64kbps/015002.mp3,Alafasy,True,True,95,Good recitation,5.0
15,3,http://everyayah.com/data/Alafasy_64kbps/015003.mp3,Alafasy,True,True,95,Good recitation,5.0
15,4,http://everyayah.com/data/Alafasy_64kbps/015004.mp3,Alafasy,True,True,95,Good recitation,5.0
15,5,http://everyayah.com/data/Alafasy_64kbps/015005.mp3,Alafasy,True,True,95,Good recitation,5.0
15,6,http://everyayah.com/data/Alafasy_64kbps/015006.mp3,Alafasy,True,True,95,Good recitation,5.0
15,7,http://everyayah.com/data/Alafasy_64kbps/015007.mp3,Alafasy,True,True,95,Good recitation,5.0
15,8,http://everyayah.com/data/Alafasy_64kbps/015008.mp3,Alafasy,True,True,95,Good recitation,5.0
15,9,http://everyayah.com/data/Alafasy_64kbps/015009.mp3,Alafasy,True,True,95,Good recitation,5.0
15,10,http://everyayah.com/data/Alafasy_64kbps/015010.mp3,Alafasy,True,True,95,Good recitation,5.0
15,11,http://everyayah.com/data/Alafasy_64kbps/015011.mp3,Alafasy,True,True,95,Good recitation,5.0
15,12,http://everyayah.com/data/Alafasy_64kbps/015012.mp3,Alafasy,True,True,95,Good recitation,5.0
15,13,http://everyayah.com/data/Alafasy_64kbps/015013.mp3,Alafasy,True,True,95,Good recitation,5.0
15,14,http://everyayah.com/data/Alafasy_64kbps/015014.mp3,Alafasy,True,True,95,Good recitation,5.0
15,15,http://everyayah.com/data/Alafasy_64kbps/015015.mp3,Alafasy,True,True,95,Good recitation,5.0
15,16,http://everyayah.com/data/Alafasy_64kbps/015016.mp3,Alafasy,True,True,95,Good recitation,5.0
15,17,http://everyayah.com/data/Alafasy_64kbps/015017.mp3,Alafasy,True,True,95,Good recitation,5.0
15,18,http://everyayah.com/data/Alafasy_64kbps/015018.mp3,Alafasy,True,True,95,Good recitation,5.0
15,19,http://everyayah.com/data/Alafasy_64kbps/015019.mp3,Alafasy,True,True,95,Good recitation,5.0
15,20,http://everyayah.com/data/Alafasy_64kbps/015020.mp3,Alafasy,True,True,95,Good recitation,5.0
15,21,http://everyayah.com/data/Alafasy_64kbps/015021.mp3,Alafasy,True,True,95,Good recitation,5.0
15,22,http://everyayah.com/data/Alafasy_64kbps/015022.mp3,Alafasy,True,True,95,Good recitation,5.0
15,23,http://everyayah.com/data/Alafasy_64kbps/015023.mp3,Alafasy,True,True,95,Good recitation,5.0
15,24,http://everyayah.com/data/Alafasy_64kbps/015024.mp3,Alafasy,True,True,95,Good recitation,5.0
15,25,http://everyayah.com/data/Alafasy_64kbps/015025.mp3,Alafasy,True,True,95,Good recitation,5.0
15,26,http://everyayah.com/data/Alafasy_64kbps/015026.mp3,Alafasy,True,True,95,Good recitation,5.0
15,27,http://everyayah.com/data/Alafasy_64kbps/015027.mp3,Alafasy,True,True,95,Good recitation,5.0
15,28,http://everyayah.com/data/Alafasy_64kbps/015028.mp3,Alafasy,True,True,95,Good recitation,5.0
15,29,http://everyayah.com/data/Alafasy_64kbps/015029.mp3,Alafasy,True,True,95,Good recitation,5.0
15,30,http://everyayah.com/data/Alafasy_64kbps/015030.mp3,Alafasy,True,True,95,Good recitation,5.0
15,31,http://everyayah.com/data/Alafasy_64kbps/015031.mp3,Alafasy,True,True,95,Good recitation,5.0
15,32,http://everyayah.com/data/Alafasy_64kbps/015032.mp3,Alafasy,True,True,95,Good recitation,5.0
15,33,http://everyayah.com/data/Alafasy_64kbps/015033.mp3,Alafasy,True,True,95,Good recitation,5.0
15,34,http://everyayah.com/data/Alafasy_64kbps/015034.mp3,Alafasy,True,True,95,Good recitation,5.0
15,35,http://everyayah.com/data/Alafasy_64kbps/015035.mp3,Alafasy,True,True,95,Good recitation,5.0
15,36,http://everyayah.com/data/Alafasy_64kbps/015036.mp3,Alafasy,True,True,95,Good recitation,5.0
15,37,http://everyayah.com/data/Alafasy_64kbps/015037.mp3,Alafasy,True,True,95,Good recitation,5.0
15,38,http://everyayah.com/data/Alafasy_64kbps/015038.mp3,Alafasy,True,True,95,Good recitation,5.0
15,39,http://everyayah.com/data/Alafasy_64kbps/015039.mp3,Alafasy,True,True,95,Good recitation,5.0
15,40,http://everyayah.com/data/Alafasy_64kbps/015040.mp3,Alafasy,True,True,95,Good recitation,5.0
15,41,http://everyayah.com/data/Alafasy_64kbps/015041.mp3,Alafasy,True,True,95,Good recitation,5.0
15,42,http://everyayah.com/data/Alafasy_64kbps/015042.mp3,Alafasy,True,True,95,Good recitation,5.0
15,43,http://everyayah.com/data/Alafasy_64kbps/015043.mp3,Alafasy,True,True,95,Good recitation,5.0
15,44,http://everyayah.com/data/Alafasy_64kbps/015044.mp3,Alafasy,True,True,95,Good recitation,5.0
15,45,http://everyayah.com/data/Alafasy_64kbps/015045.mp3,Alafasy,True,True,95,Good recitation,5.0
15,46,http://everyayah.com/data/Alafasy_64kbps/015046.mp3,Alafasy,True,True,95,Good recitation,5.0
15,47,http://everyayah.com/data/Alafasy_64kbps/015047.mp3,Alafasy,True,True,95,Good recitation,5.0
15,48,http://everyayah.com/data/Alafasy_64kbps/015048.mp3,Alafasy,True,True,95,Good recitation,5.0
15,49,http://everyayah.com/data/Alafasy_64kbps/015049.mp3,Alafasy,True,True,95,Good recitation,5.0
15,50,http://everyayah.com/data/Alafasy_64kbps/015050.mp3,Alafasy,True,True,95,Good recitation,5.0
15,51,http://everyayah.com/data/Alafasy_64kbps/015051.mp3,Alafasy,True,True,95,Good recitation,5.0
15,52,http://everyayah.com/data/Alafasy_64kbps/015052.mp3,Alafasy,True,True,95,Good recitation,5.0
15,53,http://everyayah.com/data/Alafasy_64kbps/015053.mp3,Alafasy,True,True,95,Good recitation,5.0
15,54,http://everyayah.com/data/Alafasy_64kbps/015054.mp3,Alafasy,True,True,95,Good recitation,5.0
15,55,http://everyayah.com/data/Alafasy_64kbps/015055.mp3,Alafasy,True,True,95,Good recitation,5.0
15,56,http://everyayah.com/data/Alafasy_64kbps/015056.mp3,Alafasy,True,True,95,Good recitation,5.0
15,57,http://everyayah.com/data/Alafasy_64kbps/015057.mp3,Alafasy,True,True,95,Good recitation,5.0
15,58,http://everyayah.com/data/Alafasy_64kbps/015058.mp3,Alafasy,True,True,95,Good recitation,5.0
15,59,http://everyayah.com/data/Alafasy_64kbps/015059.mp3,Alafasy,True,True,95,Good recitation,5.0
15,60,http://everyayah.com/data/Alafasy_64kbps/015060.mp3,Alafasy,True,True,95,Good recitation,5.0
15,61,http://everyayah.com/data/Alafasy_64kbps/015061.mp3,Alafasy,True,True,95,Good recitation,5.0
15,62,http://everyayah.com/data/Alafasy_64kbps/015062.mp3,Alafasy,True,True,95,Good recitation,5.0
15,63,http://everyayah.com/data/Alafasy_64kbps/015063.mp3,Alafasy,True,True,95,Good recitation,5.0
15,64,http://everyayah.com/data/Alafasy_64kbps/015064.mp3,Alafasy,True,True,95,Good recitation,5.0
15,65,http://everyayah.com/data/Alafasy_64kbps/015065.mp3,Alafasy,True,True,95,Good recitation,5.0
15,66,http://everyayah.com/data/Alafasy_64kbps/015066.mp3,Alafasy,True,True,95,Good recitation,5.0
15,67,http://everyayah.com/data/Alafasy_64kbps/015067.mp3,Alafasy,True,True,95,Good recitation,5.0
15,68,http://everyayah.com/data/Alafasy_64kbps/015068.mp3,Alafasy,True,True,95,Good recitation,5.0
15,69,http://everyayah.com/data/Alafasy_64kbps/015069.mp3,Alafasy,True,True,95,Good recitation,5.0
15,70,http://everyayah.com/data/Alafasy_64kbps/015070.mp3,Alafasy,True,True,95,Good recitation,5.0
15,71,http://everyayah.com/data/Alafasy_64kbps/015071.mp3,Alafasy,True,True,95,Good recitation,5.0
15,72,http://everyayah.com/data/Alafasy_64kbps/015072.mp3,Alafasy,True,True,95,Good recitation,5.0
15,73,http://everyayah.com/data/Alafasy_64kbps/015073.mp3,Alafasy,True,True,95,Good recitation,5.0
15,74,http://everyayah.com/data/Alafasy_64kbps/015074.mp3,Alafasy,True,True,95,Good recitation,5.0
15,75,http://everyayah.com/data/Alafasy_64kbps/015075.mp3,Alafasy,True,True,95,Good recitation,5.0
15,76,http://everyayah.com/data/Alafasy_64kbps/015076.mp3,Alafasy,True,True,95,Good recitation,5.0
15,77,http://everyayah.com/data/Alafasy_64kbps/015077.mp3,Alafasy,True,True,95,Good recitation,5.0
15,78,http://everyayah.com/data/Alafasy_64kbps/015078.mp3,Alafasy,True,True,95,Good recitation,5.0
15,79,http://everyayah.com/data/Alafasy_64kbps/015079.mp3,Alafasy,True,True,95,Good recitation,5.0
15,80,http://everyayah.com/data/Alafasy_64kbps/015080.mp3,Alafasy,True,True,95,Good recitation,5.0
15,81,http://everyayah.com/data/Alafasy_64kbps/015081.mp3,Alafasy,True,True,95,Good recitation,5.0
15,82,http://everyayah.com/data/Alafasy_64kbps/015082.mp3,Alafasy,True,True,95,Good recitation,5.0
15,83,http://everyayah.com/data/Alafasy_64kbps/015083.mp3,Alafasy,True,True,95,Good recitation,5.0
15,84,http://everyayah.com/data/Alafasy_64kbps/015084.mp3,Alafasy,True,True,95,Good recitation,5.0
15,85,http://everyayah.com/data/Alafasy_64kbps/015085.mp3,Alafasy,True,True,95,Good recitation,5.0
15,86,http://everyayah.com/data/Alafasy_64kbps/015086.mp3,Alafasy,True,True,95,Good recitation,5.0
15,87,http://everyayah.com/data/Alafasy_64kbps/015087.mp3,Alafasy,True,True,95,Good recitation,5.0
15,88,http://everyayah.com/data/Alafasy_64kbps/015088.mp3,Alafasy,True,True,95,Good recitation,5.0
15,89,http://everyayah.com/data/Alafasy_64kbps/015089.mp3,Alafasy,True,True,95,Good recitation,5.0
15,90,http://everyayah.com/data/Alafasy_64kbps/015090.mp3,Alafasy,True,True,95,Good recitation,5.0
15,91,http://everyayah.com/data/Alafasy_64kbps/015091.mp3,Alafasy,True,True,95,Good recitation,5.0
15,92,http://everyayah.com/data/Alafasy_64kbps/015092.mp3,Alafasy,True,True,95,Good recitation,5.0
15,93,http://everyayah.com/data/Alafasy_64kbps/015093.mp3,Alafasy,True,True,95,Good recitation,5.0
15,94,http://everyayah.com/data/Alafasy_64kbps/015094.mp3,Alafasy,True,True,95,Good recitation,5.0
15,95,http://everyayah.com/data/Alafasy_64kbps/015095.mp3,Alafasy,True,True,95,Good recitation,5.0
15,96,http://everyayah.com/data/Alafasy_64kbps/015096.mp3,Alafasy,True,True,95,Good recitation,5.0
15,97,http://everyayah.com/data/Alafasy_64kbps/015097.mp3,Alafasy,True,True,95,Good recitation,5.0
15,98,http://everyayah.com/data/Alafasy_64kbps/015098.mp3,Alafasy,True,True,95,Good recitation,5.0
15,99,http://everyayah.com/data/Alafasy_64kbps/015099.mp3,Alafasy,True,True,95,Good recitation,5.0
16,1,http://everyayah.com/data/Alafasy_64kbps/016001.mp3,Alafasy,True,True,95,Good recitation,5.0
16,2,http://everyayah.com/data/Alafasy_64kbps/016002.mp3,Alafasy,True,True,95,Good recitation,5.0
16,3,http://everyayah.com/data/Alafasy_64kbps/016003.mp3,Alafasy,True,True,95,Good recitation,5.0
16,4,http://everyayah.com/data/Alafasy_64kbps/016004.mp3,Alafasy,True,True,95,Good recitation,5.0
16,5,http://everyayah.com/data/Alafasy_64kbps/016005.mp3,Alafasy,True,True,95,Good recitation,5.0
16,6,http://everyayah.com/data/Alafasy_64kbps/016006.mp3,Alafasy,True,True,95,Good recitation,5.0
16,7,http://everyayah.com/data/Alafasy_64kbps/016007.mp3,Alafasy,True,True,95,Good recitation,5.0
16,8,http://everyayah.com/data/Alafasy_64kbps/016008.mp3,Alafasy,True,True,95,Good recitation,5.0
16,9,http://everyayah.com/data/Alafasy_64kbps/016009.mp3,Alafasy,True,True,95,Good recitation,5.0
16,10,http://everyayah.com/data/Alafasy_64kbps/016010.mp3,Alafasy,True,True,95,Good recitation,5.0
16,11,http://everyayah.com/data/Alafasy_64kbps/016011.mp3,Alafasy,True,True,95,Good recitation,5.0
16,12,http://everyayah.com/data/Alafasy_64kbps/016012.mp3,Alafasy,True,True,95,Good recitation,5.0
16,13,http://everyayah.com/data/Alafasy_64kbps/016013.mp3,Alafasy,True,True,95,Good recitation,5.0
16,14,http://everyayah.com/data/Alafasy_64kbps/016014.mp3,Alafasy,True,True,95,Good recitation,5.0
16,15,http://everyayah.com/data/Alafasy_64kbps/016015.mp3,Alafasy,True,True,95,Good recitation,5.0
16,16,http://everyayah.com/data/Alafasy_64kbps/016016.mp3,Alafasy,True,True,95,Good recitation,5.0
16,17,http://everyayah.com/data/Alafasy_64kbps/016017.mp3,Alafasy,True,True,95,Good recitation,5.0
16,18,http://everyayah.com/data/Alafasy_64kbps/016018.mp3,Alafasy,True,True,95,Good recitation,5.0
16,19,http://everyayah.com/data/Alafasy_64kbps/016019.mp3,Alafasy,True,True,95,Good recitation,5.0
16,20,http://everyayah.com/data/Alafasy_64kbps/016020.mp3,Alafasy,True,True,95,Good recitation,5.0
16,21,http://everyayah.com/data/Alafasy_64kbps/016021.mp3,Alafasy,True,True,95,Good recitation,5.0
16,22,http://everyayah.com/data/Alafasy_64kbps/016022.mp3,Alafasy,True,True,95,Good recitation,5.0
16,23,http://everyayah.com/data/Alafasy_64kbps/016023.mp3,Alafasy,True,True,95,Good recitation,5.0
16,24,http://everyayah.com/data/Alafasy_64kbps/016024.mp3,Alafasy,True,True,95,Good recitation,5.0
16,25,http://everyayah.com/data/Alafasy_64kbps/016025.mp3,Alafasy,True,True,95,Good recitation,5.0
16,26,http://everyayah.com/data/Alafasy_64kbps/016026.mp3,Alafasy,True,True,95,Good recitation,5.0
16,27,http://everyayah.com/data/Alafasy_64kbps/016027.mp3,Alafasy,True,True,95,Good recitation,5.0
16,28,http://everyayah.com/data/Alafasy_64kbps/016028.mp3,Alafasy,True,True,95,Good recitation,5.0
16,29,http://everyayah.com/data/Alafasy_64kbps/016029.mp3,Alafasy,True,True,95,Good recitation,5.0
16,30,http://everyayah.com/data/Alafasy_64kbps/016030.mp3,Alafasy,True,True,95,Good recitation,5.0
16,31,http://everyayah.com/data/Alafasy_64kbps/016031.mp3,Alafasy,True,True,95,Good recitation,5.0
16,32,http://everyayah.com/data/Alafasy_64kbps/016032.mp3,Alafasy,True,True,95,Good recitation,5.0
16,33,http://everyayah.com/data/Alafasy_64kbps/016033.mp3,Alafasy,True,True,95,Good recitation,5.0
16,34,http://everyayah.com/data/Alafasy_64kbps/016034.mp3,Alafasy,True,True,95,Good recitation,5.0
16,35,http://everyayah.com/data/Alafasy_64kbps/016035.mp3,Alafasy,True,True,95,Good recitation,5.0
16,36,http://everyayah.com/data/Alafasy_64kbps/016036.mp3,Alafasy,True,True,95,Good recitation,5.0
16,37,http://everyayah.com/data/Alafasy_64kbps/016037.mp3,Alafasy,True,True,95,Good recitation,5.0
16,38,http://everyayah.com/data/Alafasy_64kbps/016038.mp3,Alafasy,True,True,95,Good recitation,5.0
16,39,http://everyayah.com/data/Alafasy_64kbps/016039.mp3,Alafasy,True,True,95,Good recitation,5.0
16,40,http://everyayah.com/data/Alafasy_64kbps/016040.mp3,Alafasy,True,True,95,Good recitation,5.0
16,41,http://everyayah.com/data/Alafasy_64kbps/016041.mp3,Alafasy,True,True,95,Good recitation,5.0
16,42,http://everyayah.com/data/Alafasy_64kbps/016042.mp3,Alafasy,True,True,95,Good recitation,5.0
16,43,http://everyayah.com/data/Alafasy_64kbps/016043.mp3,Alafasy,True,True,95,Good recitation,5.0
16,44,http://everyayah.com/data/Alafasy_64kbps/016044.mp3,Alafasy,True,True,95,Good recitation,5.0
16,45,http://everyayah.com/data/Alafasy_64kbps/016045.mp3,Alafasy,True,True,95,Good recitation,5.0
16,46,http://everyayah.com/data/Alafasy_64kbps/016046.mp3,Alafasy,True,True,95,Good recitation,5.0
16,47,http://everyayah.com/data/Alafasy_64kbps/016047.mp3,Alafasy,True,True,95,Good recitation,5.0
16,48,http://everyayah.com/data/Alafasy_64kbps/016048.mp3,Alafasy,True,True,95,Good recitation,5.0
16,49,http://everyayah.com/data/Alafasy_64kbps/016049.mp3,Alafasy,True,True,95,Good recitation,5.0
16,50,http://everyayah.com/data/Alafasy_64kbps/016050.mp3,Alafasy,True,True,95,Good recitation,5.0
16,51,http://everyayah.com/data/Alafasy_64kbps/016051.mp3,Alafasy,True,True,95,Good recitation,5.0
16,52,http://everyayah.com/data/Alafasy_64kbps/016052.mp3,Alafasy,True,True,95,Good recitation,5.0
16,53,http://everyayah.com/data/Alafasy_64kbps/016053.mp3,Alafasy,True,True,95,Good recitation,5.0
16,54,http://everyayah.com/data/Alafasy_64kbps/016054.mp3,Alafasy,True,True,95,Good recitation,5.0
16,55,http://everyayah.com/data/Alafasy_64kbps/016055.mp3,Alafasy,True,True,95,Good recitation,5.0
16,56,http://everyayah.com/data/Alafasy_64kbps/016056.mp3,Alafasy,True,True,95,Good recitation,5.0
16,57,http://everyayah.com/data/Alafasy_64kbps/016057.mp3,Alafasy,True,True,95,Good recitation,5.0
16,58,http://everyayah.com/data/Alafasy_64kbps/016058.mp3,Alafasy,True,True,95,Good recitation,5.0
16,59,http://everyayah.com/data/Alafasy_64kbps/016059.mp3,Alafasy,True,True,95,Good recitation,5.0
16,60,http://everyayah.com/data/Alafasy_64kbps/016060.mp3,Alafasy,True,True,95,Good recitation,5.0
16,61,http://everyayah.com/data/Alafasy_64kbps/016061.mp3,Alafasy,True,True,95,Good recitation,5.0
16,62,http://everyayah.com/data/Alafasy_64kbps/016062.mp3,Alafasy,True,True,95,Good recitation,5.0
16,63,http://everyayah.com/data/Alafasy_64kbps/016063.mp3,Alafasy,True,True,95,Good recitation,5.0
16,64,http://everyayah.com/data/Alafasy_64kbps/016064.mp3,Alafasy,True,True,95,Good recitation,5.0
16,65,http://everyayah.com/data/Alafasy_64kbps/016065.mp3,Alafasy,True,True,95,Good recitation,5.0
16,66,http://everyayah.com/data/Alafasy_64kbps/016066.mp3,Alafasy,True,True,95,Good recitation,5.0
16,67,http://everyayah.com/data/Alafasy_64kbps/016067.mp3,Alafasy,True,True,95,Good recitation,5.0
16,68,http://everyayah.com/data/Alafasy_64kbps/016068.mp3,Alafasy,True,True,95,Good recitation,5.0
16,69,http://everyayah.com/data/Alafasy_64kbps/016069.mp3,Alafasy,True,True,95,Good recitation,5.0
16,70,http://everyayah.com/data/Alafasy_64kbps/016070.mp3,Alafasy,True,True,95,Good recitation,5.0
16,71,http://everyayah.com/data/Alafasy_64kbps/016071.mp3,Alafasy,True,True,95,Good recitation,5.0
16,72,http://everyayah.com/data/Alafasy_64kbps/016072.mp3,Alafasy,True,True,95,Good recitation,5.0
16,73,http://everyayah.com/data/Alafasy_64kbps/016073.mp3,Alafasy,True,True,95,Good recitation,5.0
16,74,http://everyayah.com/data/Alafasy_64kbps/016074.mp3,Alafasy,True,True,95,Good recitation,5.0
